tip,cluster,timepoint
EPI_ISL_2932021,189,D
EPI_ISL_2968203,189,D
EPI_ISL_3058399,189,D
EPI_ISL_2893163,189,D
EPI_ISL_2968160,189,D
EPI_ISL_3045650,189,D
EPI_ISL_3045651,189,D
EPI_ISL_2968142,189,D
EPI_ISL_2932007,189,D
EPI_ISL_2932072,189,D
EPI_ISL_2968198,189,D
EPI_ISL_3030776,189,D
EPI_ISL_2862404,190,D
EPI_ISL_3298440,191,D
EPI_ISL_2893072,192,D
EPI_ISL_2893067,192,D
EPI_ISL_10129712,192,D
EPI_ISL_2893152,192,D
EPI_ISL_2893062,192,D
EPI_ISL_3375046,192,D
EPI_ISL_3118106,192,D
EPI_ISL_3088097,192,D
EPI_ISL_2932135,192,D
EPI_ISL_3030824,192,D
EPI_ISL_3045765,192,D
EPI_ISL_2968174,192,D
EPI_ISL_3118142,192,D
EPI_ISL_2932010,192,D
EPI_ISL_3088164,192,D
EPI_ISL_2932039,192,D
EPI_ISL_2932056,192,D
EPI_ISL_3298471,192,D
EPI_ISL_3374915,192,D
EPI_ISL_2893071,192,D
EPI_ISL_3591112,192,D
EPI_ISL_2968210,192,D
EPI_ISL_3253059,192,D
EPI_ISL_10130227,192,D
EPI_ISL_3298505,192,D
EPI_ISL_3205330,192,D
EPI_ISL_2968248,192,D
EPI_ISL_3088150,192,D
EPI_ISL_3591075,192,D
EPI_ISL_3356243,192,D
EPI_ISL_3374941,192,D
EPI_ISL_3591111,192,D
EPI_ISL_2893068,192,D
EPI_ISL_3058378,192,D
EPI_ISL_3205190,192,D
EPI_ISL_3502998,192,D
EPI_ISL_3030755,192,D
EPI_ISL_2968182,192,D
EPI_ISL_3535394,192,D
EPI_ISL_2968238,192,D
EPI_ISL_2893177,192,D
EPI_ISL_3591097,192,D
EPI_ISL_3503124,192,D
EPI_ISL_2968269,192,D
EPI_ISL_3591183,192,D
EPI_ISL_3154467,192,D
EPI_ISL_3088054,192,D
EPI_ISL_3298570,192,D
EPI_ISL_3011438,192,D
EPI_ISL_10131237,192,D
EPI_ISL_3088092,192,D
EPI_ISL_3205056,192,D
EPI_ISL_3356031,192,D
EPI_ISL_3591109,192,D
EPI_ISL_3717027,192,D
EPI_ISL_3118131,192,D
EPI_ISL_2984327,192,D
EPI_ISL_2893064,192,D
EPI_ISL_2968254,192,D
EPI_ISL_3253048,192,D
EPI_ISL_3205348,192,D
EPI_ISL_3030765,192,D
EPI_ISL_3011495,192,D
EPI_ISL_3535363,192,D
EPI_ISL_3088266,192,D
EPI_ISL_3058312,192,D
EPI_ISL_3356064,192,D
EPI_ISL_3717033,192,D
EPI_ISL_3253172,192,D
EPI_ISL_3088126,192,D
EPI_ISL_3011492,192,D
EPI_ISL_2968230,192,D
EPI_ISL_3374960,192,D
EPI_ISL_10130730,192,D
EPI_ISL_3205231,192,D
EPI_ISL_3467485,192,D
EPI_ISL_10130079,192,D
EPI_ISL_2893171,192,D
EPI_ISL_3591228,192,D
EPI_ISL_3118215,192,D
EPI_ISL_2932258,192,D
EPI_ISL_3253144,192,D
EPI_ISL_3088003,192,D
EPI_ISL_2968148,192,D
EPI_ISL_3118151,192,D
EPI_ISL_3030797,192,D
EPI_ISL_3591130,192,D
EPI_ISL_2893100,192,D
EPI_ISL_3136337,192,D
EPI_ISL_2932138,192,D
EPI_ISL_2932136,192,D
EPI_ISL_3253155,192,D
EPI_ISL_3088247,192,D
EPI_ISL_3118148,192,D
EPI_ISL_10130637,192,D
EPI_ISL_2984277,192,D
EPI_ISL_3503012,192,D
EPI_ISL_2893168,192,D
EPI_ISL_3468175,192,D
EPI_ISL_3011555,192,D
EPI_ISL_3671990,192,D
EPI_ISL_3118154,192,D
EPI_ISL_3088263,192,D
EPI_ISL_3118129,192,D
EPI_ISL_2893147,192,D
EPI_ISL_3088132,192,D
EPI_ISL_3739364,192,D
EPI_ISL_2932012,192,D
EPI_ISL_3154454,192,D
EPI_ISL_2932128,192,D
EPI_ISL_3535362,192,D
EPI_ISL_3467686,192,D
EPI_ISL_3356003,192,D
EPI_ISL_3030756,192,D
EPI_ISL_3247630,192,D
EPI_ISL_3298613,192,D
EPI_ISL_3118160,192,D
EPI_ISL_3030918,192,D
EPI_ISL_3356187,192,D
EPI_ISL_3356010,192,D
EPI_ISL_2893095,192,D
EPI_ISL_3045705,192,D
EPI_ISL_2893175,192,D
EPI_ISL_3253027,192,D
EPI_ISL_2968260,192,D
EPI_ISL_3925834,192,D
EPI_ISL_2893052,192,D
EPI_ISL_3088012,192,D
EPI_ISL_3591072,192,D
EPI_ISL_3118079,192,D
EPI_ISL_3118017,192,D
EPI_ISL_2893096,192,D
EPI_ISL_3088053,192,D
EPI_ISL_3011389,192,D
EPI_ISL_3716956,192,D
EPI_ISL_3253100,192,D
EPI_ISL_3118005,192,D
EPI_ISL_2968184,192,D
EPI_ISL_3136421,192,D
EPI_ISL_10130066,192,D
EPI_ISL_10130132,192,D
EPI_ISL_3356129,192,D
EPI_ISL_10130263,192,D
EPI_ISL_3356214,192,D
EPI_ISL_3154609,192,D
EPI_ISL_3298431,192,D
EPI_ISL_2893166,192,D
EPI_ISL_3088185,192,D
EPI_ISL_2968206,192,D
EPI_ISL_3205321,192,D
EPI_ISL_3467538,192,D
EPI_ISL_2893174,192,D
EPI_ISL_3298583,192,D
EPI_ISL_3591106,192,D
EPI_ISL_3154633,192,D
EPI_ISL_3088091,192,D
EPI_ISL_3672185,192,D
EPI_ISL_3088153,192,D
EPI_ISL_2932129,192,D
EPI_ISL_3205351,192,D
EPI_ISL_2968274,192,D
EPI_ISL_2931948,192,D
EPI_ISL_3205251,192,D
EPI_ISL_3088228,192,D
EPI_ISL_3011500,192,D
EPI_ISL_3088094,192,D
EPI_ISL_2984247,192,D
EPI_ISL_3154489,192,D
EPI_ISL_3118077,192,D
EPI_ISL_2893164,192,D
EPI_ISL_3088069,192,D
EPI_ISL_3088037,192,D
EPI_ISL_3253150,192,D
EPI_ISL_3247582,192,D
EPI_ISL_3356247,192,D
EPI_ISL_3591220,192,D
EPI_ISL_3088284,192,D
EPI_ISL_3205260,192,D
EPI_ISL_3247541,192,D
EPI_ISL_2984385,192,D
EPI_ISL_10131072,192,D
EPI_ISL_3502987,192,D
EPI_ISL_2984400,192,D
EPI_ISL_2893161,192,D
EPI_ISL_3672098,192,D
EPI_ISL_3253093,192,D
EPI_ISL_2932025,192,D
EPI_ISL_2893192,192,D
EPI_ISL_3118114,192,D
EPI_ISL_2968283,192,D
EPI_ISL_2931926,192,D
EPI_ISL_2931936,192,D
EPI_ISL_3356108,192,D
EPI_ISL_3253092,192,D
EPI_ISL_3535331,192,D
EPI_ISL_3374890,192,D
EPI_ISL_3058367,192,D
EPI_ISL_3374856,192,D
EPI_ISL_3591096,192,D
EPI_ISL_10130056,192,D
EPI_ISL_3154620,192,D
EPI_ISL_3253017,192,D
EPI_ISL_10130719,192,D
EPI_ISL_2968134,192,D
EPI_ISL_3117981,192,D
EPI_ISL_3154593,192,D
EPI_ISL_3058335,192,D
EPI_ISL_2932091,192,D
EPI_ISL_2931959,192,D
EPI_ISL_3205235,192,D
EPI_ISL_3118059,192,D
EPI_ISL_2893048,192,D
EPI_ISL_3204936,192,D
EPI_ISL_3503010,192,D
EPI_ISL_3374887,192,D
EPI_ISL_3088149,192,D
EPI_ISL_3253197,192,D
EPI_ISL_3374893,192,D
EPI_ISL_3205324,192,D
EPI_ISL_3088015,192,D
EPI_ISL_3535339,192,D
EPI_ISL_3011556,192,D
EPI_ISL_2893110,192,D
EPI_ISL_2984260,192,D
EPI_ISL_3136260,192,D
EPI_ISL_3030817,192,D
EPI_ISL_10130184,192,D
EPI_ISL_3535388,192,D
EPI_ISL_2932030,192,D
EPI_ISL_3591177,192,D
EPI_ISL_3298394,192,D
EPI_ISL_2893157,192,D
EPI_ISL_3739443,192,D
EPI_ISL_3136423,192,D
EPI_ISL_3356068,193,D
EPI_ISL_10131006,194,D
EPI_ISL_10132901,195,D
EPI_ISL_3253000,196,D
EPI_ISL_10134084,197,D
EPI_ISL_10130906,198,D
EPI_ISL_10135995,198,D
EPI_ISL_10142292,199,D
EPI_ISL_10142281,199,D
EPI_ISL_10142308,199,D
EPI_ISL_10138899,199,D
EPI_ISL_3247613,200,D
EPI_ISL_3247646,200,D
EPI_ISL_3591064,201,D
EPI_ISL_3503075,202,D
EPI_ISL_3154655,203,D
EPI_ISL_3118210,203,D
EPI_ISL_10131323,203,D
EPI_ISL_10137972,204,D
EPI_ISL_10134922,204,D
EPI_ISL_3672039,204,D
EPI_ISL_10133249,205,D
EPI_ISL_10144620,206,D
EPI_ISL_10139199,206,D
EPI_ISL_3136434,207,D
EPI_ISL_3205141,207,D
EPI_ISL_3672053,207,D
EPI_ISL_3136255,207,D
EPI_ISL_3247690,207,D
EPI_ISL_3118029,207,D
EPI_ISL_10139581,207,D
EPI_ISL_10142794,207,D
EPI_ISL_10137956,207,D
EPI_ISL_10141981,207,D
EPI_ISL_10136161,207,D
EPI_ISL_3136460,207,D
EPI_ISL_10142878,207,D
EPI_ISL_3247535,207,D
EPI_ISL_3205309,207,D
EPI_ISL_3011429,207,D
EPI_ISL_10136938,208,D
EPI_ISL_10142014,209,D
EPI_ISL_3672055,209,D
EPI_ISL_3356008,209,D
EPI_ISL_3247634,210,D
EPI_ISL_3374871,211,D
EPI_ISL_10144454,212,D
EPI_ISL_10135641,212,D
EPI_ISL_10139612,212,D
EPI_ISL_3356034,213,D
EPI_ISL_10140453,213,D
EPI_ISL_10133694,214,D
EPI_ISL_3253095,214,D
EPI_ISL_3356030,214,D
EPI_ISL_3467702,214,D
EPI_ISL_3253188,214,D
EPI_ISL_10133493,214,D
EPI_ISL_3253176,214,D
EPI_ISL_3374821,214,D
EPI_ISL_3591131,214,D
EPI_ISL_3356185,214,D
EPI_ISL_10142701,214,D
EPI_ISL_3590656,214,D
EPI_ISL_3356114,214,D
EPI_ISL_3356251,214,D
EPI_ISL_3356138,214,D
EPI_ISL_3591149,214,D
EPI_ISL_3356162,214,D
EPI_ISL_10134564,214,D
EPI_ISL_3467684,214,D
EPI_ISL_3716963,214,D
EPI_ISL_10133699,214,D
EPI_ISL_3716979,214,D
EPI_ISL_3252983,214,D
EPI_ISL_3253043,214,D
EPI_ISL_3253191,214,D
EPI_ISL_3253065,214,D
EPI_ISL_3591052,214,D
EPI_ISL_10142675,215,D
EPI_ISL_3591035,216,D
EPI_ISL_3502958,216,D
EPI_ISL_3591159,216,D
EPI_ISL_3672080,216,D
EPI_ISL_3739501,216,D
EPI_ISL_10137362,217,D
EPI_ISL_10138902,218,D
EPI_ISL_3136280,218,D
EPI_ISL_10133247,219,D
EPI_ISL_3205164,220,D
EPI_ISL_2931973,221,D
EPI_ISL_10142811,221,D
EPI_ISL_2932160,222,D
EPI_ISL_10132789,223,D
EPI_ISL_10132788,223,D
EPI_ISL_10138124,224,D
EPI_ISL_10140673,224,D
EPI_ISL_10144285,225,D
EPI_ISL_3591095,226,D
EPI_ISL_3058336,227,D
EPI_ISL_10142845,228,D
EPI_ISL_10136674,228,D
EPI_ISL_10133326,228,D
EPI_ISL_10144426,228,D
EPI_ISL_3298567,228,D
EPI_ISL_10142846,228,D
EPI_ISL_10133733,228,D
EPI_ISL_3205129,228,D
EPI_ISL_3205031,228,D
EPI_ISL_3205339,228,D
EPI_ISL_3088046,228,D
EPI_ISL_10131510,228,D
EPI_ISL_10131628,228,D
EPI_ISL_10139427,228,D
EPI_ISL_10137960,228,D
EPI_ISL_10135005,228,D
EPI_ISL_10130864,228,D
EPI_ISL_10131878,228,D
EPI_ISL_3298618,228,D
EPI_ISL_10132836,228,D
EPI_ISL_10133362,228,D
EPI_ISL_10130915,228,D
EPI_ISL_10134309,228,D
EPI_ISL_10136779,228,D
EPI_ISL_10136195,228,D
EPI_ISL_10134116,228,D
EPI_ISL_10133264,228,D
EPI_ISL_10136676,228,D
EPI_ISL_10131411,228,D
EPI_ISL_2984389,228,D
EPI_ISL_10139570,228,D
EPI_ISL_2984392,228,D
EPI_ISL_10135085,228,D
EPI_ISL_10133329,228,D
EPI_ISL_10135003,228,D
EPI_ISL_10134561,228,D
EPI_ISL_10131513,228,D
EPI_ISL_10136675,228,D
EPI_ISL_3374899,228,D
EPI_ISL_10131852,228,D
EPI_ISL_10131092,228,D
EPI_ISL_10135001,228,D
EPI_ISL_10137781,228,D
EPI_ISL_10133234,228,D
EPI_ISL_10134130,228,D
EPI_ISL_10132570,228,D
EPI_ISL_3204962,228,D
EPI_ISL_10143363,229,D
EPI_ISL_10137810,230,D
EPI_ISL_3011411,231,D
EPI_ISL_3205383,232,D
EPI_ISL_10141044,233,D
EPI_ISL_10137608,233,D
EPI_ISL_10132890,234,D
EPI_ISL_10130948,235,D
EPI_ISL_10130896,235,D
EPI_ISL_3535529,235,D
EPI_ISL_3502944,235,D
EPI_ISL_3374933,235,D
EPI_ISL_3205250,236,D
EPI_ISL_3298387,237,D
EPI_ISL_10143080,237,D
EPI_ISL_3298550,237,D
EPI_ISL_3356196,237,D
EPI_ISL_3591122,237,D
EPI_ISL_3535376,237,D
EPI_ISL_3591241,237,D
EPI_ISL_3298584,237,D
EPI_ISL_3591200,238,D
EPI_ISL_3717036,238,D
EPI_ISL_3253074,238,D
EPI_ISL_3467913,238,D
EPI_ISL_3298428,238,D
EPI_ISL_3088096,239,D
EPI_ISL_3088141,239,D
EPI_ISL_3088101,239,D
EPI_ISL_3088073,239,D
EPI_ISL_10137939,240,D
EPI_ISL_10142549,241,D
EPI_ISL_10142819,242,D
EPI_ISL_3375065,242,D
EPI_ISL_3204950,243,D
EPI_ISL_3247761,243,D
EPI_ISL_3253153,243,D
EPI_ISL_3535496,243,D
EPI_ISL_3205104,243,D
EPI_ISL_2968170,243,D
EPI_ISL_10136094,243,D
EPI_ISL_10131349,243,D
EPI_ISL_10142790,243,D
EPI_ISL_3118020,243,D
EPI_ISL_3205077,243,D
EPI_ISL_3247547,243,D
EPI_ISL_10137406,243,D
EPI_ISL_10134530,243,D
EPI_ISL_3535377,243,D
EPI_ISL_3087994,243,D
EPI_ISL_3247625,243,D
EPI_ISL_10132896,243,D
EPI_ISL_3591223,243,D
EPI_ISL_10142871,243,D
EPI_ISL_10137923,243,D
EPI_ISL_10142213,243,D
EPI_ISL_10142215,243,D
EPI_ISL_3503055,243,D
EPI_ISL_10134528,243,D
EPI_ISL_3356159,243,D
EPI_ISL_3503019,243,D
EPI_ISL_3672170,243,D
EPI_ISL_10142531,243,D
EPI_ISL_10133658,243,D
EPI_ISL_10136667,243,D
EPI_ISL_3247713,243,D
EPI_ISL_3468083,243,D
EPI_ISL_10136102,243,D
EPI_ISL_3253183,243,D
EPI_ISL_3374815,243,D
EPI_ISL_3136299,243,D
EPI_ISL_3088040,243,D
EPI_ISL_3204949,243,D
EPI_ISL_10142843,243,D
EPI_ISL_3503111,243,D
EPI_ISL_10134298,243,D
EPI_ISL_10138857,243,D
EPI_ISL_3136384,243,D
EPI_ISL_10136072,243,D
EPI_ISL_10145227,243,D
EPI_ISL_3117989,243,D
EPI_ISL_3591044,243,D
EPI_ISL_2968268,243,D
EPI_ISL_10131454,243,D
EPI_ISL_3468006,243,D
EPI_ISL_10142581,243,D
EPI_ISL_10143251,243,D
EPI_ISL_10142163,243,D
EPI_ISL_10142872,243,D
EPI_ISL_10138145,243,D
EPI_ISL_3298402,243,D
EPI_ISL_3205431,243,D
EPI_ISL_3247766,243,D
EPI_ISL_10137383,243,D
EPI_ISL_3204921,243,D
EPI_ISL_3205398,243,D
EPI_ISL_3136289,243,D
EPI_ISL_3045612,243,D
EPI_ISL_10132731,243,D
EPI_ISL_10142789,243,D
EPI_ISL_10135647,243,D
EPI_ISL_10130930,243,D
EPI_ISL_2968192,243,D
EPI_ISL_10131414,243,D
EPI_ISL_10137938,243,D
EPI_ISL_3118186,243,D
EPI_ISL_3672172,243,D
EPI_ISL_3374996,243,D
EPI_ISL_10131559,243,D
EPI_ISL_2968150,243,D
EPI_ISL_10136154,243,D
EPI_ISL_10143169,243,D
EPI_ISL_3717025,243,D
EPI_ISL_10139153,243,D
EPI_ISL_3535328,243,D
EPI_ISL_3204989,243,D
EPI_ISL_3672028,243,D
EPI_ISL_10134658,243,D
EPI_ISL_10135588,243,D
EPI_ISL_3011330,243,D
EPI_ISL_3154597,243,D
EPI_ISL_3058311,243,D
EPI_ISL_3739354,243,D
EPI_ISL_10139599,243,D
EPI_ISL_10138888,243,D
EPI_ISL_3467850,243,D
EPI_ISL_10142245,243,D
EPI_ISL_3247719,243,D
EPI_ISL_3468009,243,D
EPI_ISL_10139613,243,D
EPI_ISL_3204945,243,D
EPI_ISL_3591225,243,D
EPI_ISL_10137962,243,D
EPI_ISL_3253003,243,D
EPI_ISL_3205085,243,D
EPI_ISL_10135915,243,D
EPI_ISL_3205441,243,D
EPI_ISL_3468080,243,D
EPI_ISL_10135642,243,D
EPI_ISL_10133961,243,D
EPI_ISL_3253162,243,D
EPI_ISL_10132835,243,D
EPI_ISL_3088184,243,D
EPI_ISL_10139241,243,D
EPI_ISL_10141212,244,D
EPI_ISL_3252982,245,D
EPI_ISL_3117998,245,D
EPI_ISL_3672190,245,D
EPI_ISL_3356104,245,D
EPI_ISL_3591180,245,D
EPI_ISL_3088048,245,D
EPI_ISL_3205084,245,D
EPI_ISL_3374924,245,D
EPI_ISL_3739439,245,D
EPI_ISL_3253123,245,D
EPI_ISL_3374817,245,D
EPI_ISL_3205130,245,D
EPI_ISL_3253181,245,D
EPI_ISL_3356093,245,D
EPI_ISL_3591059,245,D
EPI_ISL_3205399,245,D
EPI_ISL_3591179,245,D
EPI_ISL_3591147,245,D
EPI_ISL_3356139,245,D
EPI_ISL_3374987,245,D
EPI_ISL_3356209,245,D
EPI_ISL_3253050,245,D
EPI_ISL_3672194,245,D
EPI_ISL_3739594,245,D
EPI_ISL_10142142,246,D
EPI_ISL_10140996,247,D
EPI_ISL_10140995,247,D
EPI_ISL_10139197,248,D
EPI_ISL_10130621,248,D
EPI_ISL_10143227,248,D
EPI_ISL_10142868,248,D
EPI_ISL_10131719,248,D
EPI_ISL_10140672,248,D
EPI_ISL_10134997,248,D
EPI_ISL_10134939,248,D
EPI_ISL_10142863,248,D
EPI_ISL_10136654,248,D
EPI_ISL_10138757,248,D
EPI_ISL_10135041,248,D
EPI_ISL_3374855,248,D
EPI_ISL_10134224,248,D
EPI_ISL_10140385,248,D
EPI_ISL_10132755,248,D
EPI_ISL_10130616,248,D
EPI_ISL_10132749,248,D
EPI_ISL_10142554,248,D
EPI_ISL_10130985,248,D
EPI_ISL_10142808,248,D
EPI_ISL_10135339,248,D
EPI_ISL_10133064,248,D
EPI_ISL_10136655,248,D
EPI_ISL_10134916,248,D
EPI_ISL_10135000,248,D
EPI_ISL_10133063,248,D
EPI_ISL_10132936,248,D
EPI_ISL_10137067,248,D
EPI_ISL_10136660,248,D
EPI_ISL_10136608,248,D
EPI_ISL_10131718,248,D
EPI_ISL_10135589,248,D
EPI_ISL_10134228,248,D
EPI_ISL_10142304,248,D
EPI_ISL_10134234,248,D
EPI_ISL_10142810,248,D
EPI_ISL_10136669,248,D
EPI_ISL_10134664,248,D
EPI_ISL_10136668,248,D
EPI_ISL_10137077,249,D
EPI_ISL_10131088,249,D
EPI_ISL_3356026,250,D
EPI_ISL_3247692,250,D
EPI_ISL_10136434,251,D
EPI_ISL_3253135,252,D
EPI_ISL_3205214,252,D
EPI_ISL_3205212,252,D
EPI_ISL_3672134,252,D
EPI_ISL_3247699,252,D
EPI_ISL_3535430,252,D
EPI_ISL_3591025,252,D
EPI_ISL_3716914,252,D
EPI_ISL_3204979,252,D
EPI_ISL_10136172,252,D
EPI_ISL_3591240,252,D
EPI_ISL_3087989,252,D
EPI_ISL_10133551,252,D
EPI_ISL_3058330,252,D
EPI_ISL_3253145,252,D
EPI_ISL_3088021,252,D
EPI_ISL_3356215,252,D
EPI_ISL_3088148,252,D
EPI_ISL_3374991,252,D
EPI_ISL_3205229,252,D
EPI_ISL_3045755,252,D
EPI_ISL_10136178,252,D
EPI_ISL_3374978,252,D
EPI_ISL_3253149,252,D
EPI_ISL_3374935,252,D
EPI_ISL_3205188,252,D
EPI_ISL_3253139,252,D
EPI_ISL_3374934,252,D
EPI_ISL_3253148,252,D
EPI_ISL_3247758,252,D
EPI_ISL_3717008,252,D
EPI_ISL_3374990,252,D
EPI_ISL_10132707,252,D
EPI_ISL_3535311,252,D
EPI_ISL_3118032,252,D
EPI_ISL_3088036,252,D
EPI_ISL_3118031,252,D
EPI_ISL_3716918,252,D
EPI_ISL_3088030,252,D
EPI_ISL_3298424,252,D
EPI_ISL_3253137,252,D
EPI_ISL_3672046,253,D
EPI_ISL_3011447,254,D
EPI_ISL_3011441,254,D
EPI_ISL_3205444,254,D
EPI_ISL_3535525,255,D
EPI_ISL_3467713,255,D
EPI_ISL_3535526,255,D
EPI_ISL_3298603,255,D
EPI_ISL_3535527,255,D
EPI_ISL_3591012,255,D
EPI_ISL_3356201,255,D
EPI_ISL_3253210,255,D
EPI_ISL_3253080,256,D
EPI_ISL_3503053,256,D
EPI_ISL_2984252,257,D
EPI_ISL_3088070,257,D
EPI_ISL_3253063,258,D
EPI_ISL_3253062,258,D
EPI_ISL_3739305,258,D
EPI_ISL_3374993,259,D
EPI_ISL_10142755,260,D
EPI_ISL_10142753,260,D
EPI_ISL_2984253,261,D
EPI_ISL_10144069,262,D
EPI_ISL_2893158,263,D
EPI_ISL_3298484,264,D
EPI_ISL_10133078,264,D
EPI_ISL_10139578,264,D
EPI_ISL_10149908,264,D
EPI_ISL_10135359,264,D
EPI_ISL_10134552,264,D
EPI_ISL_10137357,264,D
EPI_ISL_10140177,264,D
EPI_ISL_10137986,264,D
EPI_ISL_10142835,265,D
EPI_ISL_10135028,266,D
EPI_ISL_10130705,267,D
EPI_ISL_10131921,267,D
EPI_ISL_3205394,267,D
EPI_ISL_3503093,268,D
EPI_ISL_3467682,268,D
EPI_ISL_3247732,268,D
EPI_ISL_10137979,268,D
EPI_ISL_10135112,268,D
EPI_ISL_10135815,268,D
EPI_ISL_3247594,268,D
EPI_ISL_3298576,268,D
EPI_ISL_3374862,268,D
EPI_ISL_3247762,268,D
EPI_ISL_10134046,268,D
EPI_ISL_3503100,268,D
EPI_ISL_10135106,268,D
EPI_ISL_3535386,268,D
EPI_ISL_10135115,268,D
EPI_ISL_3503030,268,D
EPI_ISL_3374965,268,D
EPI_ISL_3356233,268,D
EPI_ISL_10142743,268,D
EPI_ISL_3298493,268,D
EPI_ISL_3247540,268,D
EPI_ISL_10142742,268,D
EPI_ISL_10134053,268,D
EPI_ISL_10133604,268,D
EPI_ISL_3298556,268,D
EPI_ISL_3205366,268,D
EPI_ISL_10135988,268,D
EPI_ISL_3535473,268,D
EPI_ISL_10136032,268,D
EPI_ISL_3672135,268,D
EPI_ISL_3118202,268,D
EPI_ISL_3591105,268,D
EPI_ISL_10137672,268,D
EPI_ISL_3253170,268,D
EPI_ISL_3739351,268,D
EPI_ISL_10143468,268,D
EPI_ISL_3356122,268,D
EPI_ISL_3247591,268,D
EPI_ISL_3591168,268,D
EPI_ISL_10139609,268,D
EPI_ISL_3467511,268,D
EPI_ISL_10136440,268,D
EPI_ISL_3298474,268,D
EPI_ISL_3591108,268,D
EPI_ISL_3154521,268,D
EPI_ISL_3374896,268,D
EPI_ISL_3204966,268,D
EPI_ISL_3205284,268,D
EPI_ISL_3205292,268,D
EPI_ISL_3253041,268,D
EPI_ISL_3374951,268,D
EPI_ISL_10144087,268,D
EPI_ISL_10135108,268,D
EPI_ISL_10145280,269,D
EPI_ISL_3253025,270,D
EPI_ISL_3205183,270,D
EPI_ISL_3253045,271,D
EPI_ISL_10145125,272,D
EPI_ISL_10139205,272,D
EPI_ISL_10131405,273,D
EPI_ISL_3739600,274,D
EPI_ISL_3117990,274,D
EPI_ISL_10141828,274,D
EPI_ISL_10141003,274,D
EPI_ISL_10141990,274,D
EPI_ISL_3356096,274,D
EPI_ISL_10139637,274,D
EPI_ISL_3118044,274,D
EPI_ISL_10142416,274,D
EPI_ISL_3253086,274,D
EPI_ISL_3117983,274,D
EPI_ISL_3503070,274,D
EPI_ISL_3136286,274,D
EPI_ISL_10143584,274,D
EPI_ISL_10141998,274,D
EPI_ISL_3298449,274,D
EPI_ISL_10143620,274,D
EPI_ISL_10141832,274,D
EPI_ISL_10139001,274,D
EPI_ISL_10142501,275,D
EPI_ISL_10133695,276,D
EPI_ISL_10140942,277,D
EPI_ISL_3252996,278,D
EPI_ISL_3247590,279,D
EPI_ISL_3058436,280,D
EPI_ISL_3088265,280,D
EPI_ISL_3154600,280,D
EPI_ISL_3356012,280,D
EPI_ISL_3058392,280,D
EPI_ISL_3058460,280,D
EPI_ISL_3118212,280,D
EPI_ISL_3298554,280,D
EPI_ISL_10141958,281,D
EPI_ISL_10139347,282,D
EPI_ISL_3591088,282,D
EPI_ISL_10136867,282,D
EPI_ISL_10141036,282,D
EPI_ISL_10139003,282,D
EPI_ISL_3535427,282,D
EPI_ISL_3716945,282,D
EPI_ISL_10142936,282,D
EPI_ISL_3591176,282,D
EPI_ISL_10137024,282,D
EPI_ISL_3591195,282,D
EPI_ISL_3356094,282,D
EPI_ISL_10135636,282,D
EPI_ISL_10143317,282,D
EPI_ISL_10137146,282,D
EPI_ISL_10141277,282,D
EPI_ISL_10137346,282,D
EPI_ISL_10136085,282,D
EPI_ISL_10144420,282,D
EPI_ISL_3356236,282,D
EPI_ISL_3298448,282,D
EPI_ISL_3205238,282,D
EPI_ISL_10142285,282,D
EPI_ISL_10137795,282,D
EPI_ISL_3468076,282,D
EPI_ISL_10137341,282,D
EPI_ISL_10142039,282,D
EPI_ISL_3247601,282,D
EPI_ISL_10139098,282,D
EPI_ISL_10141247,282,D
EPI_ISL_10136066,282,D
EPI_ISL_3716955,282,D
EPI_ISL_10140997,282,D
EPI_ISL_10134992,282,D
EPI_ISL_3716958,282,D
EPI_ISL_10137985,282,D
EPI_ISL_10142612,282,D
EPI_ISL_10137798,282,D
EPI_ISL_10149129,282,D
EPI_ISL_10141040,282,D
EPI_ISL_10140648,282,D
EPI_ISL_10141966,282,D
EPI_ISL_10137998,282,D
EPI_ISL_3356065,282,D
EPI_ISL_10135317,282,D
EPI_ISL_3503112,282,D
EPI_ISL_3253178,282,D
EPI_ISL_3374889,282,D
EPI_ISL_10139434,282,D
EPI_ISL_10136652,282,D
EPI_ISL_10137147,282,D
EPI_ISL_10137678,282,D
EPI_ISL_3535374,282,D
EPI_ISL_10138889,282,D
EPI_ISL_10136640,283,D
EPI_ISL_10136033,284,D
EPI_ISL_10130627,284,D
EPI_ISL_10130756,284,D
EPI_ISL_2984428,284,D
EPI_ISL_10142205,285,D
EPI_ISL_2789634,286,D
EPI_ISL_2893149,286,D
EPI_ISL_3204934,286,D
EPI_ISL_2968189,286,D
EPI_ISL_2931958,286,D
EPI_ISL_3205099,286,D
EPI_ISL_3154499,286,D
EPI_ISL_2931943,286,D
EPI_ISL_2932057,286,D
EPI_ISL_2789615,286,D
EPI_ISL_2789623,286,D
EPI_ISL_3253033,286,D
EPI_ISL_2862388,286,D
EPI_ISL_3136309,287,D
EPI_ISL_10134931,287,D
EPI_ISL_3011535,288,D
EPI_ISL_2968229,289,D
EPI_ISL_10132893,289,D
EPI_ISL_3058347,289,D
EPI_ISL_2932073,289,D
EPI_ISL_10135064,290,D
EPI_ISL_10137916,291,D
EPI_ISL_3467428,291,D
EPI_ISL_10143720,291,D
EPI_ISL_10142514,291,D
EPI_ISL_3672081,292,D
EPI_ISL_3503063,292,D
EPI_ISL_2984309,292,D
EPI_ISL_2984408,293,D
EPI_ISL_10133213,294,D
