node	country
EPI_ISL_671387	Republic of Ireland
node_167072	Republic of Ireland
EPI_ISL_468146	Europe / Romania
EPI_ISL_467778	Europe / Romania
EPI_ISL_448290	England
EPI_ISL_449139	England
EPI_ISL_538151	Europe / Spain
EPI_ISL_538156	Europe / Spain
EPI_ISL_3233529	Europe / Spain
EPI_ISL_3233530	Europe / Spain
EPI_ISL_3233531	Europe / Spain
EPI_ISL_801711	South America / Chile
EPI_ISL_801689	South America / Chile
EPI_ISL_862629	Europe / Spain
EPI_ISL_862630	Europe / Spain
EPI_ISL_468794	Europe / Spain
EPI_ISL_468781	Europe / Spain
EPI_ISL_468782	Europe / Spain
EPI_ISL_510359	Europe / Spain
EPI_ISL_468843	Europe / Spain
EPI_ISL_2544698	Asia / Japan
EPI_ISL_445183	Asia / Japan
EPI_ISL_512342	England
EPI_ISL_500005	England
EPI_ISL_796076	Europe / Spain
EPI_ISL_796156	Europe / Spain
EPI_ISL_4700745	Europe / France
EPI_ISL_649970	Europe / France
EPI_ISL_457126	England
EPI_ISL_665179	England
EPI_ISL_447755	South America / Colombia
EPI_ISL_456138	South America / Colombia
EPI_ISL_654629	Europe / Spain
EPI_ISL_654669	Europe / Spain
EPI_ISL_654670	Europe / Spain
EPI_ISL_462998	Europe / Spain
EPI_ISL_654681	Europe / Spain
EPI_ISL_481049	Europe / Spain
EPI_ISL_467213	Europe / Spain
EPI_ISL_481081	Europe / Spain
node_167223	England
node_167222.polytomy_125	North America / Mexico
EPI_ISL_751381	Europe / Italy
EPI_ISL_751350	Europe / Italy
EPI_ISL_455349	Europe / Spain
EPI_ISL_455348	Europe / Spain
EPI_ISL_487832	Scotland
EPI_ISL_487958	Scotland
EPI_ISL_604483	North America / USA
EPI_ISL_419971	Oceania / Australia
EPI_ISL_510133	Europe / Spain
EPI_ISL_481073	Europe / Spain
EPI_ISL_5248166	Republic of Ireland
node_167389	Republic of Ireland
EPI_ISL_1382915	Europe / Spain
EPI_ISL_1382911	Europe / Spain
EPI_ISL_8008791	North America / USA
EPI_ISL_8008650	North America / USA
EPI_ISL_8008993	North America / USA
EPI_ISL_10301390	Europe / Poland
EPI_ISL_10301392	Europe / Poland
EPI_ISL_8525524	Africa / Senegal
EPI_ISL_481237	Africa / Senegal
EPI_ISL_831078	Europe / Spain
EPI_ISL_831083	Europe / Spain
EPI_ISL_507262	Europe / Russia
EPI_ISL_482482	North America / Canada
EPI_ISL_579559	North America / Canada
EPI_ISL_579573	North America / Canada
EPI_ISL_632928	North America / Canada
EPI_ISL_906761	North America / Canada
node_146561	North America / Canada
node_146562	North America / Canada
node_146565	North America / Canada
node_146568	North America / Canada
node_146571	North America / Canada
EPI_ISL_1365795	North America / Canada
node_146573	North America / Canada
node_146574	North America / Canada
EPI_ISL_436856	North America / USA
EPI_ISL_1241182	North America / Canada
node_146575	North America / Canada
EPI_ISL_536147	North America / Canada
EPI_ISL_7714926	North America / Canada
EPI_ISL_535869	North America / Canada
EPI_ISL_890878	North America / Canada
EPI_ISL_536179	North America / Canada
EPI_ISL_1241128	North America / Canada
EPI_ISL_536176	North America / Canada
EPI_ISL_536295	North America / Canada
EPI_ISL_890705	North America / Canada
EPI_ISL_890727	North America / Canada
EPI_ISL_536252	North America / Canada
EPI_ISL_890598	North America / Canada
EPI_ISL_890550	North America / Canada
EPI_ISL_1241140	North America / Canada
EPI_ISL_889948	North America / Canada
EPI_ISL_890660	North America / Canada
EPI_ISL_890441	North America / Canada
EPI_ISL_536013	North America / Canada
node_147612	North America / Canada
EPI_ISL_1241419	North America / Canada
EPI_ISL_581685	Europe / Switzerland
EPI_ISL_890442	North America / Canada
EPI_ISL_8577132	North America / Canada
EPI_ISL_479643	North America / Canada
EPI_ISL_491453	North America / Costa Rica
EPI_ISL_535828	North America / Canada
EPI_ISL_1378986	North America / Canada
EPI_ISL_1170430	North America / Canada
EPI_ISL_582329	North America / Canada
EPI_ISL_582246	North America / Canada
EPI_ISL_1241209	North America / Canada
EPI_ISL_536101	North America / Canada
EPI_ISL_966161	North America / Canada
EPI_ISL_1390775	North America / Canada
node_147604.polytomy_135	Oceania / Australia
node_147604.polytomy_133	North America / USA
node_147604.polytomy_145	South America / Chile
EPI_ISL_467332	North America / Canada
EPI_ISL_776412	Europe / Germany
EPI_ISL_466785	North America / Canada
EPI_ISL_467317	North America / Canada
EPI_ISL_466775	North America / Canada
EPI_ISL_466754	North America / Canada
node_166742.polytomy_135	Oceania / Australia
node_166742.polytomy_104	Europe / Portugal
EPI_ISL_536272	North America / Canada
EPI_ISL_536302	North America / Canada
EPI_ISL_536304	North America / Canada
EPI_ISL_632922	North America / Canada
EPI_ISL_632914	North America / Canada
EPI_ISL_979289	North America / Canada
EPI_ISL_979277	North America / Canada
EPI_ISL_890592	North America / Canada
EPI_ISL_536288	North America / Canada
EPI_ISL_906762	North America / Canada
EPI_ISL_906763	North America / Canada
EPI_ISL_535920	North America / Canada
EPI_ISL_1170386	North America / Canada
node_146579	Europe / France
EPI_ISL_2596227	Europe / France
node_146580	Europe / France
node_146581	Europe / Portugal
EPI_ISL_569328	Europe / France
EPI_ISL_569606	Europe / France
EPI_ISL_569469	Europe / France
node_146582	Europe / Spain
EPI_ISL_11015009	Republic of Ireland
EPI_ISL_2596310	Europe / France
EPI_ISL_6331963	Europe / France
EPI_ISL_5636069	Europe / France
EPI_ISL_5636116	Europe / France
EPI_ISL_5636179	Europe / France
EPI_ISL_4944231	Europe / France
EPI_ISL_4944233	Europe / France
EPI_ISL_4700695	Europe / France
EPI_ISL_4700826	Europe / France
EPI_ISL_4700832	Europe / France
EPI_ISL_568877	Europe / France
EPI_ISL_568970	Europe / France
EPI_ISL_569608	Europe / France
EPI_ISL_2596739	Europe / France
EPI_ISL_568880	Europe / France
EPI_ISL_2757401	Europe / France
EPI_ISL_568919	Europe / France
EPI_ISL_2596469	Europe / France
EPI_ISL_2596962	Europe / France
EPI_ISL_2596251	Europe / France
EPI_ISL_2596289	Europe / France
EPI_ISL_2596330	Europe / France
EPI_ISL_2596916	Europe / France
EPI_ISL_2596917	Europe / France
EPI_ISL_2596918	Europe / France
EPI_ISL_2596969	Europe / France
EPI_ISL_2596986	Europe / France
EPI_ISL_2596988	Europe / France
EPI_ISL_645169	Europe / France
EPI_ISL_645176	Europe / France
node_146709	North America / Mexico
EPI_ISL_1301649	North America / Mexico
EPI_ISL_3023833	North America / Mexico
node_147182	North America / Mexico
node_147183	Europe / Spain
EPI_ISL_3023837	North America / Mexico
EPI_ISL_837653	North America / Mexico
node_167050	North America / Canada
EPI_ISL_837629	North America / Mexico
EPI_ISL_837676	North America / Mexico
EPI_ISL_1301643	North America / Mexico
EPI_ISL_4219834	North America / Mexico
EPI_ISL_1301729	North America / Mexico
EPI_ISL_1301664	North America / Mexico
EPI_ISL_955245	North America / Mexico
node_147175	Oceania / Australia
EPI_ISL_3568264	Oceania / Australia
EPI_ISL_3568274	Oceania / Australia
EPI_ISL_492148	Oceania / Australia
EPI_ISL_492162	Oceania / Australia
EPI_ISL_508136	Oceania / Australia
node_147153.polytomy_125	North America / Mexico
node_147153.polytomy_138	Oceania / New Zealand
node_166991	Oceania / Australia
node_166992	Oceania / Australia
EPI_ISL_639804	Oceania / Australia
EPI_ISL_6386584	Oceania / Australia
EPI_ISL_426846	Oceania / Australia
EPI_ISL_593618	Oceania / Australia
EPI_ISL_639813	Oceania / Australia
EPI_ISL_426847	Oceania / Australia
EPI_ISL_426652	Oceania / Australia
EPI_ISL_639759	Oceania / Australia
EPI_ISL_419851	Oceania / Australia
EPI_ISL_419991	Oceania / Australia
EPI_ISL_426986	Oceania / Australia
EPI_ISL_426838	Oceania / Australia
EPI_ISL_6386545	Oceania / Australia
EPI_ISL_426840	Oceania / Australia
node_147185	North America / USA
EPI_ISL_2597935	North America / USA
EPI_ISL_2651149	North America / USA
EPI_ISL_5427676	North America / USA
EPI_ISL_5603412	North America / USA
EPI_ISL_5655188	North America / USA
EPI_ISL_2534368	North America / USA
EPI_ISL_6124010	North America / USA
EPI_ISL_5927702	North America / USA
EPI_ISL_5427658	North America / USA
EPI_ISL_5427662	North America / USA
EPI_ISL_475191	North America / USA
EPI_ISL_475222	North America / USA
EPI_ISL_475192	North America / USA
EPI_ISL_475229	North America / USA
EPI_ISL_455690	Asia / China
EPI_ISL_935027	North America / USA
node_166756	North America / USA
EPI_ISL_2597994	North America / USA
EPI_ISL_460095	Europe / Italy
EPI_ISL_860729	North America / USA
EPI_ISL_434715	North America / USA
EPI_ISL_860718	North America / USA
EPI_ISL_572183	North America / USA
node_166755.polytomy_110	Europe / Spain
EPI_ISL_482385	North America / USA
EPI_ISL_1017068	North America / USA
EPI_ISL_509060	North America / USA
node_166766	North America / USA
EPI_ISL_482417	North America / USA
EPI_ISL_482440	North America / USA
EPI_ISL_482418	North America / USA
EPI_ISL_482362	North America / USA
EPI_ISL_482422	North America / USA
EPI_ISL_482365	North America / USA
EPI_ISL_482383	North America / USA
EPI_ISL_482370	North America / USA
EPI_ISL_542615	North America / USA
node_167176	North America / USA
EPI_ISL_483351	North America / USA
EPI_ISL_890477	North America / Canada
EPI_ISL_571017	North America / USA
EPI_ISL_498736	North America / USA
EPI_ISL_527427	North America / USA
EPI_ISL_527426	North America / USA
EPI_ISL_1362603	North America / USA
EPI_ISL_1392842	North America / USA
EPI_ISL_422497	North America / USA
EPI_ISL_571514	North America / USA
EPI_ISL_422491	North America / USA
node_147229	Europe / Sweden
EPI_ISL_3946420	Europe / Sweden
EPI_ISL_3946414	Europe / Sweden
EPI_ISL_3015871	Europe / Sweden
EPI_ISL_3946436	Europe / Sweden
EPI_ISL_3946499	Europe / Sweden
node_147235	Europe / Iceland
EPI_ISL_424593	Europe / Iceland
EPI_ISL_1586717	Europe / Iceland
node_147241	Europe / Iceland
EPI_ISL_1586367	Europe / Iceland
node_147243	Europe / Iceland
node_147244	Europe / Iceland
EPI_ISL_1586586	Europe / Iceland
EPI_ISL_1586811	Europe / Iceland
node_147245	Europe / Iceland
node_147246	Europe / Canary Islands
EPI_ISL_1586856	Europe / Iceland
EPI_ISL_424474	Europe / Iceland
EPI_ISL_424584	Europe / Iceland
node_147248	Europe / Iceland
EPI_ISL_1586600	Europe / Iceland
node_147250	Europe / Iceland
node_147251	Europe / Iceland
EPI_ISL_1586194	Europe / Iceland
EPI_ISL_1586872	Europe / Iceland
EPI_ISL_1586831	Europe / Iceland
EPI_ISL_1586796	Europe / Iceland
EPI_ISL_424440	Europe / Iceland
EPI_ISL_1586592	Europe / Iceland
EPI_ISL_1586525	Europe / Iceland
EPI_ISL_1586815	Europe / Iceland
EPI_ISL_1586706	Europe / Iceland
node_147252	Europe / Iceland
EPI_ISL_1586719	Europe / Iceland
EPI_ISL_424582	Europe / Iceland
node_147253	Europe / Iceland
EPI_ISL_424571	Europe / Iceland
EPI_ISL_424449	Europe / Iceland
node_147257	Europe / Iceland
node_147258	Europe / Spain
EPI_ISL_1586536	Europe / Iceland
node_147259	Europe / Iceland
EPI_ISL_424505	Europe / Iceland
node_147260	Europe / Iceland
EPI_ISL_424392	Europe / Iceland
EPI_ISL_424500	Europe / Iceland
EPI_ISL_417543	Europe / Iceland
EPI_ISL_1585965	Europe / Iceland
EPI_ISL_1586579	Europe / Iceland
EPI_ISL_424431	Europe / Iceland
EPI_ISL_417626	Europe / Iceland
EPI_ISL_1586533	Europe / Iceland
EPI_ISL_424444	Europe / Iceland
EPI_ISL_417739	Europe / Iceland
EPI_ISL_417542	Europe / Iceland
EPI_ISL_417586	Europe / Iceland
EPI_ISL_417650	Europe / Iceland
EPI_ISL_417676	Europe / Iceland
EPI_ISL_417634	Europe / Iceland
EPI_ISL_1586261	Europe / Iceland
EPI_ISL_1586675	Europe / Iceland
EPI_ISL_424393	Europe / Iceland
EPI_ISL_424508	Europe / Iceland
EPI_ISL_417552	Europe / Iceland
EPI_ISL_417599	Europe / Iceland
EPI_ISL_417623	Europe / Iceland
EPI_ISL_417613	Europe / Iceland
EPI_ISL_417638	Europe / Iceland
EPI_ISL_1586047	Europe / Iceland
EPI_ISL_424407	Europe / Iceland
EPI_ISL_424458	Europe / Iceland
EPI_ISL_417741	Europe / Iceland
EPI_ISL_1586199	Europe / Iceland
EPI_ISL_1586244	Europe / Iceland
EPI_ISL_1586630	Europe / Iceland
EPI_ISL_1586605	Europe / Iceland
EPI_ISL_424573	Europe / Iceland
EPI_ISL_417753	Europe / Iceland
EPI_ISL_417625	Europe / Iceland
EPI_ISL_424414	Europe / Iceland
EPI_ISL_424447	Europe / Iceland
EPI_ISL_424605	Europe / Iceland
EPI_ISL_424576	Europe / Iceland
EPI_ISL_417588	Europe / Iceland
EPI_ISL_1586272	Europe / Iceland
EPI_ISL_1586422	Europe / Iceland
EPI_ISL_1586823	Europe / Iceland
EPI_ISL_424489	Europe / Iceland
EPI_ISL_417786	Europe / Iceland
EPI_ISL_417745	Europe / Iceland
EPI_ISL_417808	Europe / Iceland
EPI_ISL_417809	Europe / Iceland
EPI_ISL_417583	Europe / Iceland
EPI_ISL_417573	Europe / Iceland
EPI_ISL_1586280	Europe / Iceland
EPI_ISL_1586326	Europe / Iceland
EPI_ISL_1586634	Europe / Iceland
EPI_ISL_1586558	Europe / Iceland
EPI_ISL_424416	Europe / Iceland
EPI_ISL_424450	Europe / Iceland
EPI_ISL_424511	Europe / Iceland
EPI_ISL_424559	Europe / Iceland
EPI_ISL_417703	Europe / Iceland
EPI_ISL_417824	Europe / Iceland
EPI_ISL_417827	Europe / Iceland
EPI_ISL_417537	Europe / Iceland
EPI_ISL_417640	Europe / Iceland
EPI_ISL_1586058	Europe / Iceland
EPI_ISL_1586517	Europe / Iceland
EPI_ISL_424483	Europe / Iceland
EPI_ISL_424575	Europe / Iceland
EPI_ISL_417774	Europe / Iceland
EPI_ISL_1586210	Europe / Iceland
EPI_ISL_1586534	Europe / Iceland
EPI_ISL_1586508	Europe / Iceland
EPI_ISL_424475	Europe / Iceland
EPI_ISL_424461	Europe / Iceland
EPI_ISL_424498	Europe / Iceland
EPI_ISL_424406	Europe / Iceland
EPI_ISL_417597	Europe / Iceland
EPI_ISL_417600	Europe / Iceland
EPI_ISL_1586593	Europe / Iceland
EPI_ISL_1586516	Europe / Iceland
EPI_ISL_424619	Europe / Iceland
EPI_ISL_424380	Europe / Iceland
EPI_ISL_424460	Europe / Iceland
EPI_ISL_424419	Europe / Iceland
EPI_ISL_424601	Europe / Iceland
EPI_ISL_424512	Europe / Iceland
EPI_ISL_424516	Europe / Iceland
EPI_ISL_424515	Europe / Iceland
EPI_ISL_424568	Europe / Iceland
EPI_ISL_417790	Europe / Iceland
EPI_ISL_417836	Europe / Iceland
EPI_ISL_417549	Europe / Iceland
EPI_ISL_417536	Europe / Iceland
EPI_ISL_417678	Europe / Iceland
EPI_ISL_417612	Europe / Iceland
EPI_ISL_417645	Europe / Iceland
EPI_ISL_417630	Europe / Iceland
EPI_ISL_417635	Europe / Iceland
EPI_ISL_417636	Europe / Iceland
EPI_ISL_1586196	Europe / Iceland
EPI_ISL_1586089	Europe / Iceland
EPI_ISL_1586081	Europe / Iceland
EPI_ISL_1586377	Europe / Iceland
EPI_ISL_1586264	Europe / Iceland
EPI_ISL_1586380	Europe / Iceland
EPI_ISL_1586260	Europe / Iceland
EPI_ISL_1586239	Europe / Iceland
EPI_ISL_1586000	Europe / Iceland
EPI_ISL_1586006	Europe / Iceland
EPI_ISL_1586129	Europe / Iceland
EPI_ISL_1586172	Europe / Iceland
EPI_ISL_1586049	Europe / Iceland
EPI_ISL_1586418	Europe / Iceland
EPI_ISL_1586420	Europe / Iceland
EPI_ISL_1586305	Europe / Iceland
EPI_ISL_1586331	Europe / Iceland
EPI_ISL_1586220	Europe / Iceland
EPI_ISL_1586322	Europe / Iceland
EPI_ISL_1585966	Europe / Iceland
EPI_ISL_1585968	Europe / Iceland
EPI_ISL_1585977	Europe / Iceland
EPI_ISL_1585959	Europe / Iceland
EPI_ISL_1586489	Europe / Iceland
EPI_ISL_1586542	Europe / Iceland
EPI_ISL_1586783	Europe / Iceland
EPI_ISL_1586662	Europe / Iceland
EPI_ISL_1586665	Europe / Iceland
EPI_ISL_1586631	Europe / Iceland
EPI_ISL_1586515	Europe / Iceland
EPI_ISL_1586635	Europe / Iceland
EPI_ISL_1586519	Europe / Iceland
EPI_ISL_1586886	Europe / Iceland
EPI_ISL_1586527	Europe / Iceland
EPI_ISL_1586577	Europe / Iceland
EPI_ISL_1586576	Europe / Iceland
EPI_ISL_1586571	Europe / Iceland
EPI_ISL_1586570	Europe / Iceland
EPI_ISL_1586469	Europe / Iceland
EPI_ISL_1586589	Europe / Iceland
EPI_ISL_1586588	Europe / Iceland
EPI_ISL_1586805	Europe / Iceland
EPI_ISL_1586615	Europe / Iceland
EPI_ISL_1586834	Europe / Iceland
EPI_ISL_1586713	Europe / Iceland
EPI_ISL_1586843	Europe / Iceland
EPI_ISL_1586603	Europe / Iceland
EPI_ISL_1586607	Europe / Iceland
EPI_ISL_1586451	Europe / Iceland
EPI_ISL_1586858	Europe / Iceland
EPI_ISL_1586313	Europe / Iceland
EPI_ISL_467185	Europe / Spain
EPI_ISL_1586541	Europe / Iceland
EPI_ISL_1586772	Europe / Iceland
EPI_ISL_417639	Europe / Iceland
EPI_ISL_417814	Europe / Iceland
EPI_ISL_417820	Europe / Iceland
node_147264	England
EPI_ISL_641311	North America / USA
EPI_ISL_457507	England
EPI_ISL_492983	Europe / Italy
EPI_ISL_449054	England
EPI_ISL_490528	England
EPI_ISL_448288	England
EPI_ISL_449125	England
EPI_ISL_457516	England
EPI_ISL_491941	South America / Ecuador
EPI_ISL_549484	England
EPI_ISL_448013	England
EPI_ISL_448992	England
EPI_ISL_449053	England
EPI_ISL_448225	England
EPI_ISL_457464	England
EPI_ISL_441576	England
node_166748	England
EPI_ISL_438710	England
EPI_ISL_433411	Scotland
EPI_ISL_438465	England
EPI_ISL_420241	England
node_166750	England
EPI_ISL_440282	England
EPI_ISL_442102	England
EPI_ISL_442857	England
EPI_ISL_470455	England
EPI_ISL_433882	England
EPI_ISL_441792	England
EPI_ISL_441790	England
EPI_ISL_478417	England
EPI_ISL_440839	England
EPI_ISL_459459	England
EPI_ISL_444347	England
EPI_ISL_457833	Africa / Kenya
EPI_ISL_470314	England
node_166747.polytomy_135	Oceania / Australia
EPI_ISL_488516	England
EPI_ISL_427319	Europe / Russia
node_166798	England
EPI_ISL_488715	England
EPI_ISL_488544	England
EPI_ISL_488145	England
EPI_ISL_488629	England
EPI_ISL_488670	England
EPI_ISL_488598	England
EPI_ISL_499792	England
node_167027	Scotland
EPI_ISL_488549	England
node_167031	England
EPI_ISL_478592	England
EPI_ISL_488816	England
EPI_ISL_439155	Scotland
EPI_ISL_478529	England
EPI_ISL_478556	England
EPI_ISL_488584	England
EPI_ISL_488717	England
EPI_ISL_488688	England
EPI_ISL_492809	England
EPI_ISL_440736	England
EPI_ISL_458796	England
EPI_ISL_440700	England
EPI_ISL_442706	England
EPI_ISL_443855	England
EPI_ISL_488525	England
EPI_ISL_488603	England
EPI_ISL_488805	England
EPI_ISL_537227	England
node_167227	England
EPI_ISL_537282	England
EPI_ISL_537272	England
EPI_ISL_453542	England
node_167243	England
EPI_ISL_489070	England
EPI_ISL_442057	England
EPI_ISL_441296	England
EPI_ISL_517185	England
node_167335	England
EPI_ISL_489097	England
EPI_ISL_532183	England
EPI_ISL_488036	England
node_166774	England
EPI_ISL_499788	England
EPI_ISL_488596	England
EPI_ISL_489108	England
EPI_ISL_493516	England
EPI_ISL_488048	England
node_147599	Scotland
node_147602	Scotland
node_147603	Scotland
EPI_ISL_526481	Scotland
EPI_ISL_491593	Scotland
EPI_ISL_449264	Scotland
EPI_ISL_526472	Scotland
EPI_ISL_461728	Scotland
EPI_ISL_439293	Scotland
EPI_ISL_526474	Scotland
EPI_ISL_461727	Scotland
EPI_ISL_473797	Scotland
EPI_ISL_491573	Scotland
EPI_ISL_493909	Scotland
EPI_ISL_473795	Scotland
EPI_ISL_478193	Scotland
EPI_ISL_493952	Scotland
EPI_ISL_526483	Scotland
EPI_ISL_456975	Scotland
EPI_ISL_461725	Scotland
EPI_ISL_453177	Scotland
EPI_ISL_493908	Scotland
EPI_ISL_526480	Scotland
EPI_ISL_439237	Scotland
EPI_ISL_493898	Scotland
EPI_ISL_493905	Scotland
EPI_ISL_526482	Scotland
EPI_ISL_526484	Scotland
EPI_ISL_456992	Scotland
EPI_ISL_493906	Scotland
EPI_ISL_493930	Scotland
EPI_ISL_529689	Scotland
EPI_ISL_439346	Scotland
EPI_ISL_473836	Scotland
node_151178	Scotland
node_151836	Scotland
node_151998	Scotland
node_152053	Scotland
node_154836	Scotland
node_155229	Scotland
node_156144	Scotland
node_156201	Scotland
node_156215	Scotland
node_157141	Scotland
node_157158	Scotland
node_157189	Scotland
node_157193	Scotland
EPI_ISL_453101	Scotland
EPI_ISL_491635	Scotland
node_157210	Scotland
node_157212	Scotland
EPI_ISL_433173	Scotland
EPI_ISL_439326	Scotland
node_158035	Scotland
node_158077	Scotland
node_158103	Asia / United Arab Emirates
node_158140	North America / Mexico
node_158140	North America / USA
EPI_ISL_429725	Europe / Luxembourg
EPI_ISL_433075	Scotland
node_158406	Scotland
node_158407	Scotland
EPI_ISL_439227	Scotland
EPI_ISL_491664	Scotland
node_158422	Scotland
node_158455	Scotland
EPI_ISL_491665	Scotland
node_158461	Scotland
node_158466	Scotland
node_158517	Scotland
node_158518	Scotland
node_158519	Scotland
EPI_ISL_439261	Scotland
node_158783	Scotland
node_158798	Scotland
node_158800	Scotland
EPI_ISL_453155	Scotland
EPI_ISL_491570	Scotland
EPI_ISL_491589	Scotland
node_158997	Scotland
node_158998	Scotland
EPI_ISL_456979	Scotland
EPI_ISL_493911	Scotland
EPI_ISL_433116	Scotland
EPI_ISL_447816	South America / Colombia
EPI_ISL_449272	Scotland
EPI_ISL_456986	Scotland
EPI_ISL_433077	Scotland
EPI_ISL_433154	Scotland
EPI_ISL_433394	Scotland
EPI_ISL_439150	Scotland
node_159105	Scotland
EPI_ISL_487902	Scotland
EPI_ISL_491695	Scotland
EPI_ISL_491699	Scotland
node_159108	Scotland
node_159143	Scotland
node_159146	Scotland
EPI_ISL_457004	Scotland
EPI_ISL_473694	Scotland
EPI_ISL_473834	Scotland
EPI_ISL_432891	Scotland
EPI_ISL_432897	Scotland
EPI_ISL_433221	Scotland
EPI_ISL_456993	Scotland
EPI_ISL_978511	South America / Brazil
EPI_ISL_433178	Scotland
EPI_ISL_453129	Scotland
EPI_ISL_453132	Scotland
EPI_ISL_433102	Scotland
EPI_ISL_453130	Scotland
EPI_ISL_453171	Scotland
EPI_ISL_473934	Scotland
EPI_ISL_491519	Scotland
EPI_ISL_449306	Scotland
EPI_ISL_705796	Scotland
EPI_ISL_420152	Europe / Norway
EPI_ISL_475085	Europe / Sweden
EPI_ISL_486428	Europe / Latvia
EPI_ISL_433149	Scotland
EPI_ISL_457006	Scotland
EPI_ISL_491591	Scotland
EPI_ISL_491610	Scotland
EPI_ISL_1620763	Republic of Ireland
EPI_ISL_432892	Scotland
EPI_ISL_439173	Scotland
EPI_ISL_433377	Scotland
EPI_ISL_491637	Scotland
EPI_ISL_491658	Scotland
EPI_ISL_453099	Scotland
EPI_ISL_493922	Scotland
EPI_ISL_425815	Scotland
EPI_ISL_426021	Scotland
EPI_ISL_433133	Scotland
EPI_ISL_439310	Scotland
EPI_ISL_439317	Scotland
